season,season_start_year,season_type,game_id,game_date_et,away_team,home_team,matchup,away_score,home_score,series,possessions,n1_count_L_t_eq_1,n0_count_L_t_eq_0,mean_M_t_where_L_t_eq_1,mean_M_t_where_L_t_eq_0,WMI,source,wmi_percentile
2025-26,2025,Regular Season,0022500110,2025-10-26T19:00:00-04:00,IND,MIN,IND @ MIN,,,,203,82,121,0.2317073170731707,0.3388429752066115,0.6838191552647235,local wmi_games_2025_26_asof_2026_03_23.csv,24.110576923076923
2025-26,2025,Regular Season,0022500111,2025-10-26T19:30:00-04:00,TOR,DAL,TOR @ DAL,,,,219,78,141,0.2692307692307692,0.2978723404255319,0.903846153846154,local wmi_games_2025_26_asof_2026_03_23.csv,49.49519230769231
2025-26,2025,Regular Season,0022500112,2025-10-26T21:00:00-04:00,POR,LAC,POR @ LAC,,,,202,72,130,0.1944444444444444,0.2846153846153846,0.6831831831831833,local wmi_games_2025_26_asof_2026_03_23.csv,24.044471153846153
2025-26,2025,Regular Season,0022500113,2025-10-26T21:00:00-04:00,LAL,SAC,LAL @ SAC,,,,214,64,150,0.28125,0.2066666666666666,1.3608870967741935,local wmi_games_2025_26_asof_2026_03_23.csv,86.55048076923076
2025-26,2025,Regular Season,0022500007,2025-10-27T19:00:00-04:00,CLE,DET,CLE @ DET,,,,208,81,127,0.2716049382716049,0.3070866141732283,0.8844571066793289,local wmi_games_2025_26_asof_2026_03_23.csv,47.05528846153847
2025-26,2025,Regular Season,0022500114,2025-10-27T19:00:00-04:00,ORL,PHI,ORL @ PHI,,,,196,81,115,0.3580246913580246,0.3043478260869565,1.1763668430335097,local wmi_games_2025_26_asof_2026_03_23.csv,75.45673076923077
2025-26,2025,Regular Season,0022500115,2025-10-27T20:00:00-04:00,ATL,CHI,ATL @ CHI,,,,210,62,148,0.1451612903225806,0.2094594594594594,0.6930280957336109,local wmi_games_2025_26_asof_2026_03_23.csv,25.180288461538463
2025-26,2025,Regular Season,0022500116,2025-10-27T20:00:00-04:00,BKN,HOU,BKN @ HOU,,,,184,67,117,0.3134328358208955,0.2478632478632478,1.2645393721049922,local wmi_games_2025_26_asof_2026_03_23.csv,81.55048076923077
2025-26,2025,Regular Season,0022500117,2025-10-27T20:00:00-04:00,BOS,NOP,BOS @ NOP,,,,187,63,124,0.365079365079365,0.2258064516129032,1.6167800453514738,local wmi_games_2025_26_asof_2026_03_23.csv,94.31490384615384
2025-26,2025,Regular Season,0022500118,2025-10-27T20:00:00-04:00,TOR,SAS,TOR @ SAS,,,,197,64,133,0.265625,0.2406015037593984,1.10400390625,local wmi_games_2025_26_asof_2026_03_23.csv,69.89182692307693
2025-26,2025,Regular Season,0022500119,2025-10-27T20:30:00-04:00,OKC,DAL,OKC @ DAL,,,,194,60,134,0.1166666666666666,0.2313432835820895,0.5043010752688172,local wmi_games_2025_26_asof_2026_03_23.csv,8.42548076923077
2025-26,2025,Regular Season,0022500120,2025-10-27T21:00:00-04:00,PHX,UTA,PHX @ UTA,,,,226,94,132,0.3297872340425531,0.3257575757575757,1.012370113805047,local wmi_games_2025_26_asof_2026_03_23.csv,61.51442307692307
2025-26,2025,Regular Season,0022500008,2025-10-27T21:30:00-04:00,DEN,MIN,DEN @ MIN,,,,204,71,133,0.2253521126760563,0.2556390977443609,0.8815244407622205,local wmi_games_2025_26_asof_2026_03_23.csv,46.70673076923077
2025-26,2025,Regular Season,0022500121,2025-10-27T22:00:00-04:00,MEM,GSW,MEM @ GSW,,,,208,73,135,0.2465753424657534,0.2666666666666666,0.9246575342465752,local wmi_games_2025_26_asof_2026_03_23.csv,51.971153846153854
2025-26,2025,Regular Season,0022500122,2025-10-27T22:30:00-04:00,POR,LAL,POR @ LAL,,,,212,58,154,0.0344827586206896,0.1883116883116883,0.1831153388822829,local wmi_games_2025_26_asof_2026_03_23.csv,0.2403846153846154
2025-26,2025,Regular Season,0022500123,2025-10-28T19:00:00-04:00,PHI,WAS,PHI @ WAS,,,,220,74,146,0.2837837837837837,0.2534246575342466,1.1197954711468223,local wmi_games_2025_26_asof_2026_03_23.csv,71.25
2025-26,2025,Regular Season,0022500124,2025-10-28T19:30:00-04:00,CHA,MIA,CHA @ MIA,,,,214,57,157,0.2280701754385964,0.1783439490445859,1.2788220551378446,local wmi_games_2025_26_asof_2026_03_23.csv,82.33173076923077
2025-26,2025,Regular Season,0022500125,2025-10-28T20:00:00-04:00,NYK,MIL,NYK @ MIL,,,,192,63,129,0.2857142857142857,0.2480620155038759,1.1517857142857142,local wmi_games_2025_26_asof_2026_03_23.csv,73.83413461538461
2025-26,2025,Regular Season,0022500126,2025-10-28T20:00:00-04:00,SAC,OKC,SAC @ OKC,,,,203,49,154,0.2448979591836734,0.1558441558441558,1.5714285714285714,local wmi_games_2025_26_asof_2026_03_23.csv,93.359375
2025-26,2025,Regular Season,0022500127,2025-10-28T23:00:00-04:00,LAC,GSW,LAC @ GSW,,,,177,38,139,0.1052631578947368,0.1438848920863309,0.731578947368421,local wmi_games_2025_26_asof_2026_03_23.csv,29.615384615384617
2025-26,2025,Regular Season,0022500131,2025-10-29T18:30:00-04:00,HOU,TOR,HOU @ TOR,,,,202,69,133,0.1884057971014492,0.2556390977443609,0.736999147485081,local wmi_games_2025_26_asof_2026_03_23.csv,30.36057692307692
2025-26,2025,Regular Season,0022500128,2025-10-29T19:00:00-04:00,CLE,BOS,CLE @ BOS,,,,189,68,121,0.1176470588235294,0.2892561983471074,0.4067226890756302,local wmi_games_2025_26_asof_2026_03_23.csv,3.581730769230769
2025-26,2025,Regular Season,0022500129,2025-10-29T19:00:00-04:00,ORL,DET,ORL @ DET,,,,199,87,112,0.2528735632183908,0.375,0.6743295019157088,local wmi_games_2025_26_asof_2026_03_23.csv,22.944711538461537
2025-26,2025,Regular Season,0022500130,2025-10-29T19:30:00-04:00,ATL,BKN,ATL @ BKN,,,,192,72,120,0.2777777777777778,0.3,0.925925925925926,local wmi_games_2025_26_asof_2026_03_23.csv,52.13942307692307
2025-26,2025,Regular Season,0022500132,2025-10-29T20:00:00-04:00,SAC,CHI,SAC @ CHI,,,,199,63,136,0.2063492063492063,0.2279411764705882,0.905273937532002,local wmi_games_2025_26_asof_2026_03_23.csv,49.65144230769231
2025-26,2025,Regular Season,0022500133,2025-10-29T20:30:00-04:00,IND,DAL,IND @ DAL,,,,210,72,138,0.2083333333333333,0.2826086956521739,0.7371794871794872,local wmi_games_2025_26_asof_2026_03_23.csv,30.390625
2025-26,2025,Regular Season,0022500134,2025-10-29T21:00:00-04:00,NOP,DEN,NOP @ DEN,,,,195,65,130,0.2307692307692307,0.2384615384615384,0.967741935483871,local wmi_games_2025_26_asof_2026_03_23.csv,56.77884615384615
2025-26,2025,Regular Season,0022500135,2025-10-29T21:00:00-04:00,POR,UTA,POR @ UTA,,,,220,86,134,0.3720930232558139,0.3059701492537313,1.2161089052750993,local wmi_games_2025_26_asof_2026_03_23.csv,78.41346153846153
2025-26,2025,Regular Season,0022500136,2025-10-29T21:30:00-04:00,LAL,MIN,LAL @ MIN,,,,194,68,126,0.2794117647058823,0.2777777777777778,1.0058823529411764,local wmi_games_2025_26_asof_2026_03_23.csv,60.76923076923077
2025-26,2025,Regular Season,0022500137,2025-10-29T22:00:00-04:00,MEM,PHX,MEM @ PHX,,,,212,53,159,0.2075471698113207,0.1698113207547169,1.2222222222222223,local wmi_games_2025_26_asof_2026_03_23.csv,78.89423076923077
2025-26,2025,Regular Season,0022500138,2025-10-30T19:00:00-04:00,ORL,CHA,ORL @ CHA,,,,190,57,133,0.1403508771929824,0.2180451127819548,0.6436781609195402,local wmi_games_2025_26_asof_2026_03_23.csv,19.789663461538463
2025-26,2025,Regular Season,0022500139,2025-10-30T20:00:00-04:00,GSW,MIL,GSW @ MIL,,,,205,59,146,0.288135593220339,0.1986301369863013,1.4506136762127413,local wmi_games_2025_26_asof_2026_03_23.csv,89.92788461538461
2025-26,2025,Regular Season,0022500140,2025-10-30T20:00:00-04:00,WAS,OKC,WAS @ OKC,,,,200,67,133,0.1641791044776119,0.2330827067669172,0.7043813192103997,local wmi_games_2025_26_asof_2026_03_23.csv,26.274038461538463
2025-26,2025,Regular Season,0022500141,2025-10-30T20:30:00-04:00,MIA,SAS,MIA @ SAS,,,,199,55,144,0.109090909090909,0.1944444444444444,0.561038961038961,local wmi_games_2025_26_asof_2026_03_23.csv,12.433894230769232
2025-26,2025,Regular Season,0022500020,2025-10-31T19:00:00-04:00,ATL,IND,ATL @ IND,,,,203,67,136,0.208955223880597,0.25,0.835820895522388,local wmi_games_2025_26_asof_2026_03_23.csv,41.67668269230769
2025-26,2025,Regular Season,0022500021,2025-10-31T19:00:00-04:00,BOS,PHI,BOS @ PHI,,,,194,60,134,0.2166666666666666,0.2388059701492537,0.9072916666666668,local wmi_games_2025_26_asof_2026_03_23.csv,49.85576923076923
2025-26,2025,Regular Season,0022500022,2025-10-31T19:30:00-04:00,TOR,CLE,TOR @ CLE,,,,195,55,140,0.2,0.2,1.0,local wmi_games_2025_26_asof_2026_03_23.csv,60.120192307692314
2025-26,2025,Regular Season,0022500023,2025-10-31T20:00:00-04:00,NYK,CHI,NYK @ CHI,,,,196,74,122,0.2297297297297297,0.3032786885245901,0.7574872169466764,local wmi_games_2025_26_asof_2026_03_23.csv,32.86057692307692
2025-26,2025,Regular Season,0022500024,2025-10-31T21:30:00-04:00,LAL,MEM,LAL @ MEM,,,,195,65,130,0.3076923076923077,0.2461538461538461,1.25,local wmi_games_2025_26_asof_2026_03_23.csv,80.55889423076923
2025-26,2025,Regular Season,0022500025,2025-10-31T22:00:00-04:00,UTA,PHX,UTA @ PHX,,,,202,65,137,0.3230769230769231,0.2408759124087591,1.3412587412587411,local wmi_games_2025_26_asof_2026_03_23.csv,85.5889423076923
2025-26,2025,Regular Season,0022500026,2025-10-31T22:00:00-04:00,DEN,POR,DEN @ POR,,,,196,74,122,0.2297297297297297,0.2950819672131147,0.7785285285285286,local wmi_games_2025_26_asof_2026_03_23.csv,35.22836538461539
2025-26,2025,Regular Season,0022500027,2025-10-31T22:30:00-04:00,NOP,LAC,NOP @ LAC,,,,197,65,132,0.3076923076923077,0.2348484848484848,1.3101736972704714,local wmi_games_2025_26_asof_2026_03_23.csv,83.96634615384615
2025-26,2025,Regular Season,0022500142,2025-11-01T17:00:00-04:00,SAC,MIL,SAC @ MIL,,,,197,73,124,0.2328767123287671,0.314516129032258,0.740428521250439,local wmi_games_2025_26_asof_2026_03_23.csv,30.841346153846157
2025-26,2025,Regular Season,0022500143,2025-11-01T18:00:00-04:00,MIN,CHA,MIN @ CHA,,,,201,63,138,0.1111111111111111,0.2246376811594203,0.4946236559139784,local wmi_games_2025_26_asof_2026_03_23.csv,7.8485576923076925
2025-26,2025,Regular Season,0022500144,2025-11-01T19:00:00-04:00,GSW,IND,GSW @ IND,,,,201,72,129,0.125,0.3023255813953488,0.4134615384615385,local wmi_games_2025_26_asof_2026_03_23.csv,3.7259615384615383
2025-26,2025,Regular Season,0022500145,2025-11-01T19:00:00-04:00,ORL,WAS,ORL @ WAS,,,,212,66,146,0.1969696969696969,0.2328767123287671,0.8458110516934046,local wmi_games_2025_26_asof_2026_03_23.csv,42.89663461538461
2025-26,2025,Regular Season,0022500146,2025-11-01T20:00:00-04:00,HOU,BOS,HOU @ BOS,,,,192,59,133,0.2203389830508474,0.2105263157894736,1.0466101694915255,local wmi_games_2025_26_asof_2026_03_23.csv,64.78365384615384
2025-26,2025,Regular Season,0022500147,2025-11-01T22:00:00-04:00,DAL,DET,DAL @ DET,,,,203,74,129,0.3918918918918919,0.2635658914728682,1.4868839427662957,local wmi_games_2025_26_asof_2026_03_23.csv,91.22596153846155
2025-26,2025,Regular Season,0022500148,2025-11-02T15:30:00-05:00,NOP,OKC,NOP @ OKC,,,,198,69,129,0.1594202898550724,0.2480620155038759,0.6426630434782609,local wmi_games_2025_26_asof_2026_03_23.csv,19.579326923076923
2025-26,2025,Regular Season,0022500149,2025-11-02T18:00:00-05:00,PHI,BKN,PHI @ BKN,,,,202,61,141,0.2950819672131147,0.2056737588652482,1.4347088750706614,local wmi_games_2025_26_asof_2026_03_23.csv,89.36298076923077
2025-26,2025,Regular Season,0022500150,2025-11-02T18:00:00-05:00,UTA,CHA,UTA @ CHA,,,,202,77,125,0.2467532467532467,0.304,0.8116883116883117,local wmi_games_2025_26_asof_2026_03_23.csv,38.91826923076923
2025-26,2025,Regular Season,0022500151,2025-11-02T18:00:00-05:00,ATL,CLE,ATL @ CLE,,,,212,78,134,0.2307692307692307,0.2761194029850746,0.8357588357588357,local wmi_games_2025_26_asof_2026_03_23.csv,41.64663461538461
2025-26,2025,Regular Season,0022500152,2025-11-02T18:00:00-05:00,MEM,TOR,MEM @ TOR,,,,189,58,131,0.1379310344827586,0.2290076335877862,0.6022988505747127,local wmi_games_2025_26_asof_2026_03_23.csv,15.649038461538462
2025-26,2025,Regular Season,0022500153,2025-11-02T19:00:00-05:00,CHI,NYK,CHI @ NYK,,,,199,54,145,0.2037037037037037,0.1862068965517241,1.0939643347050754,local wmi_games_2025_26_asof_2026_03_23.csv,69.05048076923077
2025-26,2025,Regular Season,0022500154,2025-11-02T20:00:00-05:00,SAS,PHX,SAS @ PHX,,,,204,68,136,0.2058823529411764,0.25,0.8235294117647058,local wmi_games_2025_26_asof_2026_03_23.csv,40.28846153846154
2025-26,2025,Regular Season,0022500155,2025-11-02T21:30:00-05:00,MIA,LAL,MIA @ LAL,,,,211,75,136,0.2133333333333333,0.2941176470588235,0.7253333333333334,local wmi_games_2025_26_asof_2026_03_23.csv,28.948317307692307
2025-26,2025,Regular Season,0022500156,2025-11-03T19:00:00-05:00,MIN,BKN,MIN @ BKN,,,,193,83,110,0.3975903614457831,0.3363636363636363,1.1820253988928688,local wmi_games_2025_26_asof_2026_03_23.csv,75.96153846153845
2025-26,2025,Regular Season,0022500157,2025-11-03T19:00:00-05:00,MIL,IND,MIL @ IND,,,,207,82,125,0.1707317073170731,0.336,0.508130081300813,local wmi_games_2025_26_asof_2026_03_23.csv,8.689903846153847
2025-26,2025,Regular Season,0022500158,2025-11-03T19:30:00-05:00,UTA,BOS,UTA @ BOS,,,,191,66,125,0.1666666666666666,0.256,0.6510416666666666,local wmi_games_2025_26_asof_2026_03_23.csv,20.625
2025-26,2025,Regular Season,0022500159,2025-11-03T19:30:00-05:00,WAS,NYK,WAS @ NYK,,,,202,54,148,0.2037037037037037,0.1756756756756756,1.1595441595441591,local wmi_games_2025_26_asof_2026_03_23.csv,74.35096153846153
2025-26,2025,Regular Season,0022500160,2025-11-03T20:00:00-05:00,DAL,HOU,DAL @ HOU,,,,202,61,141,0.1967213114754098,0.2198581560283688,0.8947646747752511,local wmi_games_2025_26_asof_2026_03_23.csv,48.38942307692308
2025-26,2025,Regular Season,0022500161,2025-11-03T20:00:00-05:00,DET,MEM,DET @ MEM,,,,195,62,133,0.2096774193548387,0.2481203007518796,0.8450635386119257,local wmi_games_2025_26_asof_2026_03_23.csv,42.69831730769231
2025-26,2025,Regular Season,0022500162,2025-11-03T21:00:00-05:00,SAC,DEN,SAC @ DEN,,,,212,66,146,0.1212121212121212,0.2191780821917808,0.5530303030303031,local wmi_games_2025_26_asof_2026_03_23.csv,11.862980769230768
2025-26,2025,Regular Season,0022500163,2025-11-03T22:00:00-05:00,LAL,POR,LAL @ POR,,,,201,59,142,0.1525423728813559,0.2253521126760563,0.676906779661017,local wmi_games_2025_26_asof_2026_03_23.csv,23.26923076923077
2025-26,2025,Regular Season,0022500164,2025-11-03T22:30:00-05:00,MIA,LAC,MIA @ LAC,,,,205,65,140,0.2769230769230769,0.2214285714285714,1.250620347394541,local wmi_games_2025_26_asof_2026_03_23.csv,80.64903846153845
2025-26,2025,Regular Season,0022500165,2025-11-04T19:30:00-05:00,MIL,TOR,MIL @ TOR,,,,200,81,119,0.1975308641975308,0.3361344537815126,0.5876543209876542,local wmi_games_2025_26_asof_2026_03_23.csv,14.39903846153846
2025-26,2025,Regular Season,0022500166,2025-11-04T20:00:00-05:00,ORL,ATL,ORL @ ATL,,,,199,84,115,0.3571428571428571,0.3217391304347826,1.1100386100386102,local wmi_games_2025_26_asof_2026_03_23.csv,70.38461538461539
2025-26,2025,Regular Season,0022500167,2025-11-04T20:00:00-05:00,PHI,CHI,PHI @ CHI,,,,201,57,144,0.175438596491228,0.2083333333333333,0.8421052631578947,local wmi_games_2025_26_asof_2026_03_23.csv,42.46394230769231
2025-26,2025,Regular Season,0022500168,2025-11-04T20:00:00-05:00,CHA,NOP,CHA @ NOP,,,,197,72,125,0.25,0.28,0.8928571428571428,local wmi_games_2025_26_asof_2026_03_23.csv,48.203125
2025-26,2025,Regular Season,0022500169,2025-11-04T22:00:00-05:00,PHX,GSW,PHX @ GSW,,,,197,53,144,0.1886792452830188,0.1875,1.0062893081761006,local wmi_games_2025_26_asof_2026_03_23.csv,60.80528846153847
2025-26,2025,Regular Season,0022500170,2025-11-04T23:00:00-05:00,OKC,LAC,OKC @ LAC,,,,195,65,130,0.1846153846153846,0.2461538461538461,0.75,local wmi_games_2025_26_asof_2026_03_23.csv,31.929086538461537
2025-26,2025,Regular Season,0022500171,2025-11-05T19:00:00-05:00,PHI,CLE,PHI @ CLE,,,,208,70,138,0.1714285714285714,0.2463768115942029,0.6957983193277311,local wmi_games_2025_26_asof_2026_03_23.csv,25.432692307692307
2025-26,2025,Regular Season,0022500172,2025-11-05T19:00:00-05:00,UTA,DET,UTA @ DET,,,,202,61,141,0.360655737704918,0.1985815602836879,1.81615925058548,local wmi_games_2025_26_asof_2026_03_23.csv,97.34375
2025-26,2025,Regular Season,0022500173,2025-11-05T19:00:00-05:00,BKN,IND,BKN @ IND,,,,200,63,137,0.2539682539682539,0.2262773722627737,1.1223758320532513,local wmi_games_2025_26_asof_2026_03_23.csv,71.41826923076923
2025-26,2025,Regular Season,0022500174,2025-11-05T19:30:00-05:00,WAS,BOS,WAS @ BOS,,,,197,68,129,0.2794117647058823,0.2558139534883721,1.0922459893048129,local wmi_games_2025_26_asof_2026_03_23.csv,68.82211538461539
2025-26,2025,Regular Season,0022500175,2025-11-05T19:30:00-05:00,MIN,NYK,MIN @ NYK,,,,193,50,143,0.14,0.1818181818181818,0.77,local wmi_games_2025_26_asof_2026_03_23.csv,34.30288461538461
2025-26,2025,Regular Season,0022500176,2025-11-05T20:00:00-05:00,HOU,MEM,HOU @ MEM,,,,207,65,142,0.4153846153846154,0.204225352112676,2.03395225464191,local wmi_games_2025_26_asof_2026_03_23.csv,98.70192307692308
2025-26,2025,Regular Season,0022500177,2025-11-05T20:30:00-05:00,NOP,DAL,NOP @ DAL,,,,198,57,141,0.2280701754385964,0.1914893617021276,1.191033138401559,local wmi_games_2025_26_asof_2026_03_23.csv,76.5985576923077
2025-26,2025,Regular Season,0022500178,2025-11-05T21:00:00-05:00,MIA,DEN,MIA @ DEN,,,,211,62,149,0.1612903225806451,0.2080536912751678,0.7752341311134234,local wmi_games_2025_26_asof_2026_03_23.csv,34.93389423076923
2025-26,2025,Regular Season,0022500179,2025-11-05T22:00:00-05:00,SAS,LAL,SAS @ LAL,,,,199,104,95,0.3365384615384615,0.5157894736842106,0.6524725274725275,local wmi_games_2025_26_asof_2026_03_23.csv,20.721153846153847
2025-26,2025,Regular Season,0022500180,2025-11-05T22:00:00-05:00,OKC,POR,OKC @ POR,,,,214,68,146,0.3235294117647059,0.2465753424657534,1.312091503267974,local wmi_games_2025_26_asof_2026_03_23.csv,84.03846153846153
2025-26,2025,Regular Season,0022500181,2025-11-05T22:00:00-05:00,GSW,SAC,GSW @ SAC,,,,210,70,140,0.2142857142857142,0.25,0.8571428571428571,local wmi_games_2025_26_asof_2026_03_23.csv,44.140625
2025-26,2025,Regular Season,0022500182,2025-11-06T21:00:00-05:00,LAC,PHX,LAC @ PHX,,,,190,70,120,0.2285714285714285,0.3083333333333333,0.7413127413127413,local wmi_games_2025_26_asof_2026_03_23.csv,30.961538461538463
2025-26,2025,Regular Season,0022500028,2025-11-07T19:00:00-05:00,BOS,ORL,BOS @ ORL,,,,198,80,118,0.225,0.3220338983050847,0.6986842105263159,local wmi_games_2025_26_asof_2026_03_23.csv,25.733173076923077
2025-26,2025,Regular Season,0022500029,2025-11-07T19:00:00-05:00,CLE,WAS,CLE @ WAS,,,,207,68,139,0.1617647058823529,0.2517985611510791,0.642436974789916,local wmi_games_2025_26_asof_2026_03_23.csv,19.55528846153846
2025-26,2025,Regular Season,0022500030,2025-11-07T19:30:00-05:00,TOR,ATL,TOR @ ATL,,,,200,66,134,0.1818181818181818,0.2388059701492537,0.7613636363636364,local wmi_games_2025_26_asof_2026_03_23.csv,33.26322115384615
2025-26,2025,Regular Season,0022500031,2025-11-07T19:30:00-05:00,DET,BKN,DET @ BKN,,,,199,76,123,0.2631578947368421,0.2845528455284553,0.924812030075188,local wmi_games_2025_26_asof_2026_03_23.csv,51.98317307692307
2025-26,2025,Regular Season,0022500032,2025-11-07T19:30:00-05:00,HOU,SAS,HOU @ SAS,,,,200,68,132,0.1911764705882352,0.2575757575757575,0.7422145328719723,local wmi_games_2025_26_asof_2026_03_23.csv,31.021634615384613
2025-26,2025,Regular Season,0022500033,2025-11-07T20:00:00-05:00,CHA,MIA,CHA @ MIA,,,,211,62,149,0.1612903225806451,0.2147651006711409,0.751008064516129,local wmi_games_2025_26_asof_2026_03_23.csv,32.06730769230769
2025-26,2025,Regular Season,0022500034,2025-11-07T20:00:00-05:00,DAL,MEM,DAL @ MEM,,,,198,68,130,0.2352941176470588,0.2538461538461538,0.9269162210338682,local wmi_games_2025_26_asof_2026_03_23.csv,52.21754807692308
2025-26,2025,Regular Season,0022500035,2025-11-07T20:00:00-05:00,CHI,MIL,CHI @ MIL,,,,211,65,146,0.1692307692307692,0.2191780821917808,0.7721153846153846,local wmi_games_2025_26_asof_2026_03_23.csv,34.57932692307693
2025-26,2025,Regular Season,0022500036,2025-11-07T20:00:00-05:00,UTA,MIN,UTA @ MIN,,,,210,69,141,0.2318840579710145,0.2411347517730496,0.9616368286445014,local wmi_games_2025_26_asof_2026_03_23.csv,56.11778846153847
2025-26,2025,Regular Season,0022500037,2025-11-07T22:00:00-05:00,GSW,DEN,GSW @ DEN,,,,190,56,134,0.3392857142857143,0.1865671641791045,1.8185714285714285,local wmi_games_2025_26_asof_2026_03_23.csv,97.36778846153847
2025-26,2025,Regular Season,0022500038,2025-11-07T22:00:00-05:00,OKC,SAC,OKC @ SAC,,,,209,54,155,0.0925925925925925,0.1741935483870967,0.5315500685871056,local wmi_games_2025_26_asof_2026_03_23.csv,10.372596153846155
